diagnostique,maladie,symptome
0,idiopathic excessive menstruation,"involuntary urination, vaginal discharge, intermenstrual bleeding, cramps and spasms, heavy menstrual flow, painful menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, long menstrual periods, painful menstruation"
0,idiopathic excessive menstruation,"involuntary urination, blood clots during menstrual periods, long menstrual periods, heavy menstrual flow, unpredictable menstruation, painful menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, vaginal discharge, intermenstrual bleeding, blood clots during menstrual periods, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, vaginal discharge, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, heavy menstrual flow, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, intermenstrual bleeding, heavy menstrual flow, unpredictable menstruation, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, vaginal discharge, cramps and spasms, heavy menstrual flow, unpredictable menstruation, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, long menstrual periods, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, vaginal discharge, intermenstrual bleeding, cramps and spasms, long menstrual periods, heavy menstrual flow"
0,idiopathic excessive menstruation,"sharp abdominal pain, vaginal discharge, intermenstrual bleeding, cramps and spasms"
0,idiopathic excessive menstruation,"sharp abdominal pain, cramps and spasms, blood clots during menstrual periods, long menstrual periods, heavy menstrual flow"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, long menstrual periods, heavy menstrual flow, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, cramps and spasms, blood clots during menstrual periods, heavy menstrual flow, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, vaginal discharge, intermenstrual bleeding, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, cramps and spasms, blood clots during menstrual periods, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, long menstrual periods, heavy menstrual flow, unpredictable menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, long menstrual periods, frequent menstruation"
0,idiopathic excessive menstruation,"involuntary urination, vaginal discharge, heavy menstrual flow, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, vaginal discharge, intermenstrual bleeding, long menstrual periods, heavy menstrual flow, unpredictable menstruation, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, cramps and spasms, long menstrual periods, heavy menstrual flow, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"involuntary urination, intermenstrual bleeding, unpredictable menstruation, painful menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, intermenstrual bleeding, cramps and spasms, unpredictable menstruation, painful menstruation"
0,idiopathic excessive menstruation,"involuntary urination, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, heavy menstrual flow"
0,idiopathic excessive menstruation,"sharp abdominal pain, blood clots during menstrual periods, heavy menstrual flow, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"cramps and spasms, blood clots during menstrual periods, heavy menstrual flow, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"involuntary urination, intermenstrual bleeding, cramps and spasms, long menstrual periods, unpredictable menstruation"
0,idiopathic excessive menstruation,"involuntary urination, intermenstrual bleeding, cramps and spasms, long menstrual periods, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"involuntary urination, vaginal discharge, cramps and spasms, blood clots during menstrual periods, long menstrual periods, unpredictable menstruation, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"involuntary urination, vaginal discharge, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, unpredictable menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, intermenstrual bleeding, cramps and spasms"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, vaginal discharge, cramps and spasms, unpredictable menstruation, painful menstruation"
0,idiopathic excessive menstruation,"vaginal discharge, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, heavy menstrual flow, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, cramps and spasms, blood clots during menstrual periods, long menstrual periods, frequent menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, intermenstrual bleeding, cramps and spasms, blood clots during menstrual periods, long menstrual periods, heavy menstrual flow, painful menstruation, frequent menstruation"
0,idiopathic excessive menstruation,"vaginal discharge, intermenstrual bleeding, cramps and spasms, long menstrual periods, heavy menstrual flow"
0,idiopathic excessive menstruation,"intermenstrual bleeding, long menstrual periods, heavy menstrual flow, painful menstruation"
0,idiopathic excessive menstruation,"sharp abdominal pain, involuntary urination, cramps and spasms, long menstrual periods, unpredictable menstruation, painful menstruation"
0,mononeuritis,"leg pain, foot or toe pain, elbow pain, hand or finger weakness"
0,mononeuritis,"leg pain, hand or finger pain, foot or toe pain, loss of sensation, shoulder pain"
0,mononeuritis,"wrist pain, foot or toe pain, ankle pain, elbow pain, hand or finger weakness"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain, foot or toe pain, ankle pain, elbow pain, loss of sensation, hand or finger weakness"
0,mononeuritis,"leg pain, hand or finger pain, foot or toe pain, elbow pain, loss of sensation"
0,mononeuritis,"leg pain, elbow pain, loss of sensation, hand or finger weakness"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain, arm pain, foot or toe pain, ankle pain, loss of sensation, shoulder pain, hand or finger weakness"
0,mononeuritis,"leg pain, arm pain, loss of sensation, shoulder pain, hand or finger weakness"
0,mononeuritis,"ankle pain, loss of sensation, shoulder pain"
0,mononeuritis,"leg pain, wrist pain, arm pain, elbow pain, shoulder pain"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain, arm pain, foot or toe pain, ankle pain, elbow pain, hand or finger weakness"
0,mononeuritis,"leg pain, arm pain, foot or toe pain, ankle pain, elbow pain, loss of sensation, shoulder pain"
0,mononeuritis,"leg pain, hand or finger pain, loss of sensation, hand or finger weakness"
0,mononeuritis,"leg pain, arm pain, loss of sensation, shoulder pain"
0,mononeuritis,"hand or finger pain, wrist pain, arm pain, foot or toe pain, ankle pain, shoulder pain, hand or finger weakness"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain, arm pain, elbow pain, loss of sensation, shoulder pain, hand or finger weakness"
0,mononeuritis,"hand or finger pain, ankle pain, loss of sensation, shoulder pain"
0,mononeuritis,"leg pain, wrist pain, arm pain, ankle pain"
0,mononeuritis,"hand or finger pain, arm pain, ankle pain, elbow pain, loss of sensation, shoulder pain"
0,mononeuritis,"leg pain, arm pain, foot or toe pain, shoulder pain"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain, elbow pain, shoulder pain, hand or finger weakness"
0,mononeuritis,"leg pain, arm pain, ankle pain, elbow pain"
0,mononeuritis,"wrist pain, arm pain, foot or toe pain, ankle pain, shoulder pain, hand or finger weakness"
0,mononeuritis,"leg pain, hand or finger pain, arm pain, foot or toe pain, ankle pain, elbow pain, shoulder pain, hand or finger weakness"
0,mononeuritis,"leg pain, wrist pain, foot or toe pain, ankle pain, elbow pain, hand or finger weakness"
0,mononeuritis,"leg pain, foot or toe pain, elbow pain, shoulder pain"
0,mononeuritis,"leg pain, wrist pain, arm pain, ankle pain, hand or finger weakness"
0,mononeuritis,"hand or finger pain, arm pain, foot or toe pain, ankle pain, elbow pain, loss of sensation"
0,mononeuritis,"wrist pain, arm pain, shoulder pain"
0,mononeuritis,"leg pain, foot or toe pain, ankle pain, shoulder pain"
0,mononeuritis,"hand or finger pain, wrist pain, arm pain, foot or toe pain, ankle pain, elbow pain"
0,mononeuritis,"leg pain, hand or finger pain, wrist pain, arm pain, foot or toe pain, ankle pain, elbow pain, loss of sensation, shoulder pain, hand or finger weakness"
0,sinus bradycardia,"chest tightness, fainting, decreased heart rate, increased heart rate"
0,sinus bradycardia,"shortness of breath, chest tightness, palpitations, weakness, increased heart rate"
0,sinus bradycardia,"shortness of breath, dizziness, chest tightness, fainting, increased heart rate"
0,sinus bradycardia,"sharp chest pain, chest tightness, fainting, feeling ill, decreased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, chest tightness, palpitations, fainting, feeling ill, weakness, decreased heart rate"
0,sinus bradycardia,"sharp chest pain, chest tightness, irregular heartbeat, feeling ill, decreased heart rate, increased heart rate"
0,sinus bradycardia,"sharp chest pain, palpitations, irregular heartbeat, fainting, decreased heart rate, increased heart rate"
0,sinus bradycardia,"sharp chest pain, palpitations, fainting, feeling ill, weakness, decreased heart rate, increased heart rate"
0,sinus bradycardia,"shortness of breath, palpitations, feeling ill"
0,sinus bradycardia,"shortness of breath, sharp chest pain, dizziness, chest tightness, palpitations, fainting, feeling ill"
0,sinus bradycardia,"chest tightness, palpitations, irregular heartbeat, fainting, weakness, decreased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, dizziness, chest tightness, fainting, feeling ill, increased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, dizziness, chest tightness, irregular heartbeat, fainting, feeling ill, increased heart rate"
0,sinus bradycardia,"sharp chest pain, dizziness, irregular heartbeat, fainting, feeling ill, decreased heart rate"
0,sinus bradycardia,"sharp chest pain, dizziness, chest tightness"
0,sinus bradycardia,"dizziness, palpitations, fainting, feeling ill, weakness, decreased heart rate, increased heart rate"
0,sinus bradycardia,"sharp chest pain, dizziness, chest tightness, palpitations, feeling ill, increased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, irregular heartbeat, weakness, decreased heart rate, increased heart rate"
0,sinus bradycardia,"sharp chest pain, palpitations, irregular heartbeat, fainting, feeling ill, weakness, increased heart rate"
0,sinus bradycardia,"sharp chest pain, dizziness, chest tightness, irregular heartbeat, feeling ill, decreased heart rate, increased heart rate"
0,sinus bradycardia,"chest tightness, palpitations, irregular heartbeat, fainting, feeling ill, increased heart rate"
0,sinus bradycardia,"shortness of breath, irregular heartbeat, increased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, weakness, decreased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, chest tightness, irregular heartbeat, feeling ill, weakness, decreased heart rate"
0,sinus bradycardia,"sharp chest pain, chest tightness, feeling ill, decreased heart rate, increased heart rate"
0,sinus bradycardia,"chest tightness, palpitations, fainting, feeling ill, increased heart rate"
0,sinus bradycardia,"sharp chest pain, chest tightness, irregular heartbeat, fainting, increased heart rate"
0,sinus bradycardia,"dizziness, chest tightness, fainting, feeling ill, decreased heart rate"
0,sinus bradycardia,"sharp chest pain, dizziness, chest tightness, palpitations, fainting, increased heart rate"
0,sinus bradycardia,"sharp chest pain, chest tightness, irregular heartbeat, fainting, feeling ill, weakness, decreased heart rate, increased heart rate"
0,sinus bradycardia,"shortness of breath, sharp chest pain, dizziness, chest tightness, palpitations, irregular heartbeat, fainting, feeling ill, weakness, decreased heart rate"
0,sinus bradycardia,"sharp chest pain, chest tightness, weakness"
0,sinus bradycardia,"shortness of breath, sharp chest pain, chest tightness, irregular heartbeat, weakness, increased heart rate"
